	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Control	HPA	QT_121004_21	QT_121004_23	QT_121004_25	QT_121004_27	QT_121004_31	QT_121004_33	QT_121004_35	QT_121004_37	QT_121004_41	QT_121004_43	QT_121004_26	QT_121004_34	QT_121004_42	QT_121004_48	QT_121004_56	QT_121004_64	QT_121004_66		
3896	M197T293	1.159026051	0.526921937	0.607187228	197.1362764	197.1350419	197.136499	293.04	292.7	293.7	7	2	5	0	1598.394965	3770.112805	4298.147721	3180.522744	1541.152921	783.8979707	2659.481829	1994.419024	2021.460664	1862.524984	2532.906802	2367.690141	1396.659127	1801.434896	2306.437293	5457.695451		
3834	M518T944	1.159024912	-0.561395726	0.584828732	518.32284	518.3225422	518.3231594	943.51	943.44	943.82	17	10	7	1235518.808	1829169.337	1635607.228	1294150.965	1938809.324	3190665.511	368151.0965	1781238.423	1390157.206	1097421.379	1367734.004	3062642.737	1408842.141	1335070.34	559004.5204	1009684.642	775904.5839		
3676	M551T31	1.158562321	0.659123454	0.524871038	550.9154786	550.9147304	550.9163287	31.32	30.96	31.41	16	10	6	8517.938913	10794.56238	10790.31918	7100.16056	7660.571942	9838.746795	6522.788493	17975.34596	15042.29465	6475.683376	18053.88126	14187.25045	10948.3597	13527.46721	138.72301	11985.48722	12840.82139		
3547	M880T1108	1.158466045	0.728291218	0.48159476	879.525368	879.5236904	879.5265444	1108.44	1107.78	1109.1	14	7	7	5739.063312	6383.816435	5692.607717	4259.530107	4626.557354	4610.926798	395.1616844	6151.568871	5813.06122	3327.540241	6375.002141	7562.65846	7362.024496	7120.318078	1896.830815	4687.879	3108.68505		
4234	M329T992	1.158267844	-0.333944882	0.74305317	329.2446737	329.2443423	329.2452451	991.98	991.91	992.28	8	5	3	2153.762814	15907.90492	5104.849854	6062.084773	1682.123293	13985.44717	0	6157.028925	2989.608552	990.5753043	4445.146601	12791.06634	4441.402206	5776.86757	1630.405235	2150.235583	2024.342423		
3736	M526T944	1.158044294	-0.617816045	0.548052543	526.3057283	526.305264	526.3062867	943.51	943.44	943.8	17	10	7	48166.06233	71345.22398	69056.29494	52052.29059	80237.75862	106029.3667	9600.06704	71756.02117	58103.73277	42010.06608	56624.84552	107522.9566	56841.41727	54586.6937	19419.75446	44433.40212	28302.82198		
3103	M400T1108_1	1.158036098	-1.00442875	0.338254687	399.7661064	399.7658057	399.766408	1108.14	1107.78	1108.81	17	10	7	84322.96766	99070.97353	91414.33616	80690.84564	81808.07391	84143.83506	36390.17194	94624.03351	80963.92894	66189.91303	79790.78107	106547.312	46097.28952	89470.08448	41586.08194	71010.00356	48845.51789		
3905	M496T933	1.157867217	-0.52152162	0.611738127	496.3405278	496.340101	496.3407277	933.41	933.24	933.58	7	2	5	112205.6441	179298.2522	154333.1735	121479.4364	187391.6576	302346.4185	31418.73033	164979.9553	129651.7264	93659.89134	120861.0751	309601.9268	116603.165	114458.0568	82681.78029	83860.815	64725.89952		
4268	M803T1082	1.157759656	-0.321205963	0.754815084	802.5362588	802.5354549	802.5371533	1082.4	1082.34	1082.76	15	9	6	3669.147418	8591.799703	6981.908591	5003.270911	13393.79121	13607.281	3066.99104	0	7191.948779	4562.548299	2070.432104	5759.330499	4363.549156	2973.095108	3050.857563	20011.85919	1717.060922		
797	M508T936	1.157755213	4.012882993	0.001503329	507.8074514	507.8065508	507.8080062	935.52	935.22	935.88	17	10	7	17586.46996	16359.82726	19554.51883	16560.19835	14980.3797	17072.12351	17401.45941	17072.87963	18455.784	15452.77047	20761.10059	17297.12292	19714.01822	18843.03376	19590.84148	21413.09796	20555.96121		
3788	M183T752	1.157612371	0.58590252	0.566694474	183.0689946	183.0687698	183.0695532	751.74	751.37	752.04	15	8	7	5392.307758	24016.33938	7541.675788	5441.868666	6823.200648	6845.48316	6736.311495	7455.243461	19729.24764	6713.60536	8350.90181	10362.11986	7493.552288	9281.111483	15743.13019	8767.014264	18357.12947		
4214	M753T1072	1.157562308	0.343110954	0.736362065	752.5205665	752.5182104	752.5210567	1072.495	1071.84	1072.5	10	4	6	0	8289.53595	351.9223045	334.2515782	3523.197961	920.3558474	0	4333.914412	5327.908337	897.9752648	2090.055433	4794.097223	1880.833405	5065.024809	1640.56263	3369.814084	589.6929799		
4111	M577T992	1.15754733	-0.399456595	0.695269885	577.3802307	577.3792314	577.3814199	992.28	992.27	993.6	9	6	3	8164.066501	5837.67017	2338.429455	9714.036601	4972.3145	14775.94165	0	755.7676228	21317.95774	7039.958661	3538.217363	7552.070871	3974.681719	14154.06486	6705.298172	7102.633515	2276.839804		
3333	M413T1157_1	1.157486914	-0.849703604	0.413289802	412.7789057	412.7787567	412.7791538	1156.98	1156.32	1157.64	17	10	7	426520.7526	593771.203	404488.4371	412998.2131	397278.358	599098.22	188714.8649	569799.4146	439673.2957	357038.5428	378215.1366	640235.5667	450720.7132	466189.2754	203368.6772	280935.0136	234851.08		
2478	M874T1104	1.157476547	1.546268288	0.162265777	873.5427364	873.5415594	873.5435315	1103.82	1103.16	1104.18	17	10	7	6191.903881	7473.359744	6877.541481	6301.69712	7142.34783	6729.905354	5564.680269	7787.882292	7325.600592	5715.358354	6434.888909	11198.14586	8256.614011	7944.180597	6242.790187	7565.245347	6733.135201		
2337	M101T66	1.157452216	1.610112052	0.128266804	101.0070154	101.0066207	101.0074805	66.35	65.85	66.81	9	5	4	8207.841	6360.546203	9190.535446	4567.515417	8716.014551	4844.34159	5899.746481	7526.414817	6013.633586	8996.784108	7725.155047	9532.192567	7201.842645	6350.624554	9087.468699	8669.6465	8410.230872		
4232	M410T1082	1.157421066	-0.337793263	0.742637087	409.7552452	409.7545455	409.75571	1082.41	1082.04	1083.06	16	9	7	18259.38433	41634.1298	32580.81095	23889.85545	61272.55663	66173.14696	15622.13388	3279.291006	30463.92223	22864.91782	7732.491438	24662.32773	19988.34743	23617.55411	14244.85558	91953.4649	8939.78539		
3155	M185T530_1	1.157401347	0.992716814	0.355577279	185.1148361	185.1147295	185.1149079	529.97	529.62	530.28	17	10	7	76872.14076	95661.78506	81376.45118	101488.7138	91238.26731	71514.31289	96529.94573	93349.32567	98829.16056	83571.16277	99603.08712	128675.38	115953.5247	56523.90822	130928.9409	49961.02941	139764.572		
2962	M295T31	1.157394949	-1.15135148	0.292723979	294.9391623	294.9388116	294.9395303	31.32	31.32	31.68	17	10	7	122081.4346	129114.3152	130942.0381	123551.6101	132666.2586	126688.3462	121559.6694	128220.7289	121132.6362	130178.2047	121056.6954	126302.3012	129674.0343	122292.0007	20272.04484	123417.7322	122752.0285		
3167	M477T1122_2	1.157362173	-0.947549697	0.358554887	477.2518893	477.2509223	477.2524488	1122.15	1121.34	1123.62	12	5	7	19802.19055	18403.87901	17957.75283	15071.98752	15916.32926	14049.06699	3615.370829	11513.77306	12894.88726	10872.67484	5439.539236	16175.50833	11019.50471	12290.83916	12154.43896	15939.60829	11715.09026		
3694	M313T573	1.157174231	0.658198524	0.530995633	313.2179439	313.2175423	313.2182131	572.54	571.84	573.18	17	10	7	24104.11893	19977.14919	19161.5301	22396.3745	19699.39532	16727.61839	23404.69401	27355.6661	18410.59796	33657.57786	21970.10534	35976.8119	17186.3926	19609.73102	52768.20219	18787.40343	15871.01772		
1801	M442T1060	1.157107248	2.192478956	0.044819945	442.3376829	442.3370906	442.3383411	1060.27	1060.25	1060.63	17	10	7	9704.017103	7976.323652	5732.950534	6704.226685	7919.169965	6185.416735	7947.639743	6451.297859	8876.396106	7882.659542	8934.194855	6851.659422	9589.270516	8384.301369	9832.014229	8580.462461	8884.097486		
3500	M182T128_1	1.157030729	-0.746946525	0.466667434	182.0809188	182.0808379	182.080991	128.06	127.68	129.6	17	10	7	6255623.77	3252656.488	2529807.313	2026737.321	4595412.557	3709638.569	2062660.303	1576632.286	4416404.434	2217002.77	3747476.125	4428247.813	2387132.391	1671470.748	2964183.97	2201382.44	2348763.561		
3795	M252T848	1.156892279	-0.588028808	0.568172526	252.1272326	252.1270696	252.1276033	848.1	847.74	848.4	17	10	7	9069.925042	39443.67293	10453.82887	11401.65883	10621.78763	10305.26985	9692.284273	10340.29867	14940.19941	8831.595331	7635.003574	10467.36077	9975.536776	12055.58358	15994.4943	11249.40639	14367.79201		
4029	M491T1175	1.156861741	-0.447640913	0.661277354	491.2673249	491.266572	491.2695747	1175.45	1175.11	1177.07	11	6	5	4183.504861	9245.643314	4940.986697	11300.06072	8934.072437	15344.88392	357.0392751	1147.376101	3080.492325	1806.090577	1808.653495	8436.88817	6083.88909	8347.844558	4024.29616	3983.683698	3825.680987		
4396	M318T1015	1.156802738	0.250640766	0.808650153	318.2487764	318.2474383	318.2496101	1015.08	1014.98	1015.42	12	8	4	3596.379932	12491.32773	7924.435996	8432.316057	4597.895156	8535.030587	0	8707.144343	4213.894072	0	8014.409296	26468.2802	5237.507424	3070.36827	243.8499606	985.4127303	3349.96797		
3135	M116T318	1.156622464	-0.994759078	0.347272307	116.097045	116.0963872	116.097268	317.76	317.4	318.12	17	10	7	12148.06758	12115.76821	12366.31341	13608.89574	9830.854595	12872.85077	14761.71597	12750.49581	12695.16004	7032.234854	12362.79533	13319.32564	11758.23574	6091.580577	11278.06988	3703.108203	14222.50276		
3561	M176T34	1.156427374	-0.713304661	0.489185039	176.121983	176.1217408	176.1223426	34.33	34.3	34.99	10	6	4	24842.84267	9425.269691	7709.625276	19456.15068	16610.97356	21285.27074	10141.54356	14276.62379	16244.82381	12870.89701	17236.15011	14426.27802	18527.56695	10856.47011	562.2121568	16907.94153	14013.89101		
4209	M309T980	1.156093313	-0.347209207	0.734654967	309.2401266	309.2397589	309.2404531	980.4	980.05	980.41	12	8	4	5767.144961	10034.89749	9577.407457	16737.10577	5466.823224	15392.81026	389.8722025	9213.37381	3814.558644	1076.968779	3320.33318	20471.91246	5235.800767	8629.910296	1341.999071	2743.394521	5164.345812		
3391	M170T756	1.155974947	0.812800477	0.4336528	170.0963181	170.0960781	170.0966082	756.36	755.7	756.72	17	10	7	8121.384742	12732.971	12548.01845	4999.393108	10962.86724	12222.9038	5038.907023	14659.26881	10532.75033	7878.044177	10842.61937	18644.40794	14407.29594	8266.508369	12625.78428	5666.947614	10219.10296		
3476	M475T1010	1.155468266	-0.77249521	0.459465757	475.2373361	475.2367745	475.2379181	1009.73	1009.41	1010.1	17	10	7	10206.64162	10245.76217	11607.08767	8482.062671	9892.094798	30174.99933	8977.030887	10134.55063	11367.31405	7788.04838	10168.81929	10741.84763	10299.11595	10571.39827	10072.94382	9682.868443	10479.62271		
2667	M114T26	1.155283312	1.338286887	0.209842373	113.9635956	113.9635299	113.9636123	26.4	26.02	26.73	5	0	5	15189.25741	17427.83058	12159.94254	11131.74792	12363.6437	12535.26411	15896.00502	8755.600269	13903.55535	14650.99692	17160.50505	15694.11684	14436.85006	19171.75488	8336.686624	15635.02107	17941.83563		
3965	M352T993_1	1.155180496	-0.48263245	0.636325587	352.1942351	352.1937127	352.1952997	993.3	992.94	994.26	11	5	6	1778.903291	6250.192585	5213.716439	3894.313	1970.423719	6737.152866	360.8508531	5344.146159	2524.487815	397.3106199	4066.192242	4583.690865	3393.214385	4776.859683	1679.361611	1203.467681	1185.765779		
3322	M413T1157_2	1.155163507	-0.855775793	0.409239464	413.2805228	413.2803075	413.2806974	1156.98	1156.62	1157.94	17	10	7	221160.9342	296494.495	202245.8829	205994.0334	195673.1334	306119.8346	98744.54353	238450.9285	218002.6487	146039.9763	193035.946	309899.8689	224494.3683	202492.5978	101396.7492	137938.0886	120818.1829		
1864	M363T861	1.154988398	2.187279817	0.051339927	363.1120924	363.111544	363.1124899	860.64	860.57	861.3	11	5	6	8992.349703	10975.15426	7323.59187	6386.509998	9484.108356	8454.530002	8628.142829	6443.144877	6520.171232	5741.426856	8635.229128	8368.273078	9633.917761	9164.913111	9586.360962	9345.262024	9095.77434		
3550	M628T930	1.154984879	-0.719314517	0.483225947	628.2924529	628.2918936	628.2929419	929.67	929.58	929.94	17	10	7	18803.61252	36531.59172	32116.00882	33233.4211	33175.89238	60843.12493	12503.5466	42474.1797	32419.9549	18370.38721	18760.14561	47502.07666	23007.98896	33887.68998	20785.45343	17655.23222	32629.24066		
3426	M589T1021	1.154824026	0.789187278	0.443496881	589.1589606	589.1580242	589.1600732	1021.015	1020.66	1021.68	12	5	7	2022.143812	3596.269102	4710.221605	3463.508131	1869.142205	5072.168142	926.09942	3716.885824	3053.556321	361.8870216	3541.145556	4181.549782	3585.714292	4057.258405	2068.052307	2886.65645	2954.312834		
4150	M246T70	1.154530238	0.378206361	0.710605143	246.0800474	246.0791712	246.0809186	69.66	68.47	73.37	11	4	7	1805.512125	1544.888473	2697.298497	3932.431868	1246.109598	1340.899315	12810.40413	553.1380913	3407.809252	5731.642411	3296.09266	8609.220385	2900.602333	3248.695924	5471.921184	1853.73092	2962.407502		
3848	M179T344	1.154247287	0.567281058	0.589171043	179.0872009	179.0866333	179.0877041	344.16	343.5	344.53	12	7	5	3293.554031	4695.495581	3807.277913	4404.920728	3187.865219	2346.215903	4169.171841	3052.959892	3487.330515	3598.489915	5585.516111	5592.259499	4979.727704	578.3966901	5418.464217	465.3111294	6502.326606		
2939	M580T944	1.154102274	-1.103809054	0.287112208	580.293111	580.2928345	580.2934471	943.5	943.44	943.82	17	10	7	169825.8415	210248.7335	178805.2625	158083.1281	189096.5649	272722.6662	63452.69353	183043.7013	184197.0477	139607.3571	161497.2061	212737.868	163909.0758	157708.7816	111133.7135	136474.3886	117413.8341		
2983	M313T34	1.153857188	-1.118949042	0.298655364	312.7823487	312.7820181	312.7829368	33.96	33.61	34.01	10	4	6	8124.710221	7809.63177	6718.229199	7374.702324	7851.224933	6936.141376	6144.81275	7914.129408	7296.496872	9358.579047	6804.207352	8234.187101	5807.682964	8610.923995	1855.675153	7163.350074	7344.254301		
2314	M365T992	1.153839881	1.625120892	0.125068857	365.2666125	365.2655919	365.2679834	992.28	991.61	992.64	16	10	6	5156.450973	7574.035693	6341.284854	5713.152936	5077.692706	7073.618475	3385.85974	5838.549974	6070.648529	3665.115981	6504.639577	7704.63762	6103.377383	6691.438591	6496.968456	4890.870568	6754.922643		
3997	M783T1140_2	1.153689154	-0.463829907	0.650346586	783.0708256	783.0700761	783.0712865	1139.765	1139.43	1140.48	16	9	7	9196.643793	43419.32694	29087.60415	22859.43624	22815.57259	41571.43337	758.1014887	22265.84009	22282.98147	12577.57493	13475.83535	32427.58554	35727.04762	32123.16434	7376.600698	10831.31553	5670.117179		
2637	M635T994	1.153657651	1.347251248	0.201141439	635.1318488	635.1310313	635.1326319	993.59	993.23	993.96	16	9	7	3641.369169	5691.429333	4946.269138	4695.406157	4619.761725	5451.861864	2709.84632	5120.10505	5107.342163	3008.812064	5778.143591	5480.610029	6862.672292	5637.456367	3983.579008	4026.804133	4564.654021		
3394	M189T65	1.153446846	0.809946032	0.43398716	189.1232991	189.1231249	189.1235078	64.56	63.97	67.2	17	10	7	19790.5428	7776.498058	30513.00531	27974.11595	27126.23134	16363.78454	38830.89704	27140.61274	34647.7134	32271.18985	33101.66966	45007.92371	18327.84109	22086.67267	42668.64044	20731.6746	29968.62382		
4457	M544T977_2	1.153394248	0.220753756	0.829773219	544.349109	544.3485241	544.3496924	977.42	977.07	977.46	13	7	6	5214.027606	7770.890301	3699.910238	6062.994207	6971.712199	28691.97104	0	8543.036296	5007.429266	1098.597718	6607.857914	34256.84343	6860.334269	6100.099397	1074.588051	1848.429436	2239.195402		
3712	M282T930_1	1.153030909	0.636930582	0.540013384	281.6450028	281.6442206	281.645819	929.84	929.28	930.06	16	9	7	7075.651665	10396.00591	7658.165678	7645.857949	10798.9021	7234.744562	1645.196511	9738.590905	9409.956163	6270.462371	10799.31389	18096.37135	8182.564558	7907.430958	4939.684408	6044.862465	6883.186402		
3962	M381T31	1.152721009	0.487540163	0.63386375	381.0235976	381.0228098	381.0241482	31.02	30.65	31.32	11	5	6	4405.300293	0	1062.294423	4343.062004	4355.940985	3144.225706	2877.992574	2773.112219	6162.742929	813.6517277	5961.910362	5030.91507	4352.191848	1879.807314	591.8423675	3881.655233	2459.051427		
3920	M410T30	1.152640931	0.510661414	0.617168808	409.9203727	409.9188694	409.9216822	30.035	30	30.56	4	0	4	2176.775297	0	1417.419725	860.8096182	1076.025522	1711.231516	703.1115769	715.8990567	0	456.9003297	1046.602797	783.470261	856.4165303	1187.450295	1668.030782	1397.954422	417.0602129		
3921	M471T959	1.152163695	0.510932733	0.61748152	471.1259223	471.1235497	471.127837	959.13	958.61	959.35	10	3	7	337.8676973	2831.467875	2619.143281	1497.596028	1275.834604	3842.50745	0	3371.853371	774.8579246	384.2324801	1682.314891	3161.805409	2331.732103	2251.334346	1571.865219	1456.374907	1203.18857		
3713	M178T344	1.151954445	-0.644605812	0.540251621	178.0838653	178.083666	178.083956	344.16	343.84	344.52	17	10	7	43692.19252	60802.35903	54945.47124	65431.87632	47175.6786	39276.85549	62038.51886	59257.29447	58614.68576	48131.84461	56469.82175	66286.21816	55188.79944	7371.36892	62196.24415	5713.636152	74527.10132		
3597	M745T977	1.151723111	0.690926576	0.500894974	745.3018232	745.3003182	745.3031607	977.46	977.07	977.76	15	8	7	4472.141832	3839.173726	3810.449535	5430.023672	4510.131787	6713.506344	341.3375245	4672.409871	3630.289032	1368.910404	4979.847606	7133.307413	5125.057897	5320.37253	2492.20419	3229.907256	2990.729631		
3663	M287T930	1.151633989	0.660549975	0.521358308	287.1338503	287.1329979	287.1342811	929.8	929.28	930.28	15	9	6	4883.266822	7413.873195	5230.399943	5419.04231	5524.085273	4895.610586	0	6695.966594	7164.782037	3053.159196	8009.630993	9932.931807	5938.875889	5348.15758	3964.709888	2834.837386	4503.916247		
4316	M838T1122_2	1.151492462	-0.287958186	0.777457714	838.0555468	838.0543467	838.0585565	1122.3	1121.64	1122.66	6	2	4	942.5511108	7783.212807	2004.791427	4005.004109	4686.408109	3261.209854	0	0	942.564142	686.3524591	375.803655	5796.878796	1571.352764	4081.794402	985.4918161	1666.925151	301.2386327		
4088	M257T200	1.150875355	-0.415631398	0.685858197	257.1131789	257.1127403	257.1135996	200.35	200.02	200.98	9	3	6	4417.873236	1609.387426	2567.21529	3490.66125	2899.50695	2107.740046	15507.63514	2724.948509	3716.542052	3447.609865	3709.12499	4393.640297	2694.535264	4442.25519	4886.57881	3872.401054	1844.735528		
3674	M812T1108_1	1.150814629	-0.657231851	0.524578084	811.5386614	811.5379029	811.5393148	1108.14	1108.07	1108.8	17	10	7	57540.28976	76482.74814	67669.70453	53130.50641	55527.5304	58060.559	12155.42791	76003.63392	59824.1796	35830.63115	49297.89519	82238.88348	64572.19239	63863.96989	14164.80409	38531.90558	23229.49223		
3690	M262T318	1.150755262	0.65027426	0.529516346	262.1345758	262.134142	262.13909	317.61	316.8	319.38	8	5	3	4109.323228	4121.670104	5281.965116	10371.69277	4658.391371	3308.618092	3639.376643	6083.544165	5347.702014	4992.969597	1493.737437	9717.237826	7245.627164	3372.398985	6731.707906	6723.743818	6534.772351		
3833	M726T1085	1.150461288	-0.562561493	0.584289049	725.5578998	725.5571356	725.5583104	1085.38	1085.04	1085.71	17	10	7	53140.97234	86220.26286	79741.11109	57537.73961	80505.06292	111343.6869	20649.41378	65179.94005	51931.33901	28161.99131	34036.2759	109860.2874	72650.76769	75105.33201	20821.91255	37482.77715	36051.34521		
3256	M413T984	1.150443277	0.890090472	0.38832074	413.3210211	413.3176559	413.3241585	984.36	984	984.72	17	10	7	47016.14046	73818.79578	126177.1303	57879.83544	87963.37389	104460.0061	92279.73381	68470.09117	43420.06196	46503.9928	73703.73274	90347.49055	70101.79772	69033.27777	112971.0542	61782.06966	124423.9488		
3223	M431T994	1.150423355	-0.912306545	0.376039921	431.1697178	431.1693939	431.170113	993.6	993.23	993.6	17	10	7	12857.55366	24076.71346	22918.97812	18844.22865	12586.11786	23175.55094	8349.151425	22493.40755	16181.70441	9354.496269	17848.02981	18088.41719	18431.25133	17975.29492	9692.213567	10795.46533	11119.34858		
